task_id,true_label,difficulty,is_gold,ds_label,ds_confidence,mv_label
61,1,0.252626757781322,False,1,0.8831368569219168,0
62,0,0.255471580301773,False,0,0.9517183202290379,0
63,1,0.3336510540522455,False,1,0.973635765560319,1
64,0,0.329431890924473,False,0,0.9982990908520689,0
65,0,0.1462237564571175,False,0,0.9598671600233049,0
66,1,0.1094436160332945,False,1,0.9999879818871912,1
67,0,0.1224337461687437,False,1,0.8264514568617213,1
68,0,0.6188745764348573,False,0,0.6073984925903537,0
69,0,0.1819356352666903,False,0,0.9980432268952111,0
70,1,0.1100591906047966,False,1,0.991914348252517,1
71,0,0.4564085427940005,False,0,0.946948016831781,0
72,0,0.1761113052109823,False,1,0.7430405321591914,0
73,0,0.1864417540562044,False,0,0.9618043761695048,0
74,1,0.2068990696246977,False,1,0.9941110000871263,1
75,0,0.3059599060879528,False,0,0.8549675274134301,0
76,0,0.4393342323265035,False,0,0.9959110551053024,0
77,0,0.1569669469823317,True,0,0.9974778174297932,0
78,1,0.5050397022085158,False,1,0.9999915441678435,1
79,1,0.3583059451620932,True,1,0.9926476731680117,1
80,1,0.1967363367398091,False,1,0.9999859086146251,1
81,0,0.4512389687240005,False,1,0.8810032945043589,0
82,0,0.471458318517816,False,0,0.6251018090850156,0
83,1,0.3261853580478449,False,1,0.9762532295193923,0
84,1,0.7214215325008806,False,1,0.9999995909437677,1
85,1,0.4912091300453067,False,1,0.9181633481166276,1
86,0,0.3441697670462892,False,0,0.8925831887915258,0
87,0,0.4913346709759323,False,0,0.8515876752510554,0
88,1,0.5114779676323983,False,0,0.9384404162685768,0
89,1,0.047550755873553,False,1,0.7672041999935385,1
90,0,0.0502585939744893,False,0,0.9920088876354621,0
91,1,0.1064771256858914,False,1,0.9936373674273257,1
92,1,0.4642340361126317,False,1,0.532432898244847,1
93,0,0.1991288817750276,False,0,0.9766622099680852,0
94,1,0.0845016829026074,False,1,0.9738279391286012,1
95,0,0.1669492250597668,False,0,0.9239304180642006,0
96,0,0.313913314822675,False,0,0.7831874627955704,0
97,1,0.3907372404257884,False,1,0.9999193599992316,1
98,1,0.1638543895012978,False,1,0.9945363688600424,1
99,0,0.3551753246347909,False,0,0.981301294133544,0
100,1,0.3637720979383461,False,1,0.9998392243979258,1
101,0,0.6001741981966855,False,0,0.9816707709600679,0
102,1,0.3013840928955246,False,1,0.872892616496069,0
103,0,0.844224763603197,False,0,0.6116457787035058,0
104,1,0.2309006825394548,False,1,0.7051615541569187,0
105,1,0.1735937578697905,False,1,0.9961529883264796,1
106,1,0.4336754522596096,True,1,0.8279741316182906,1
107,1,0.5582146084266786,False,1,0.9814570909295338,1
108,0,0.0967822291485682,False,0,0.9965314545504278,0
109,1,0.14901276044395,False,1,0.7906244471137132,0
110,0,0.3118149251954397,False,0,0.7602625956215019,0
111,1,0.4504520677903151,False,1,0.9515414470339791,1
112,1,0.099410913726972,False,1,0.9636105908067178,1
113,0,0.2871116810911284,False,0,0.7844364949129404,0
114,1,0.5869732563053821,False,1,0.9569746177454732,1
115,1,0.3282375174708196,False,1,0.9857618136240334,1
116,0,0.2729112002234095,False,1,0.9079543676303548,1
117,0,0.6751988944487091,False,1,0.9570579142530723,1
118,0,0.3942381008617035,False,1,0.9237369345210479,1
119,0,0.4468737485079642,False,0,0.947438033938741,0
120,0,0.5620829957429613,False,0,0.9879353845234256,0
121,1,0.384664516944324,False,1,0.9842230442817738,1
122,1,0.2384618526804491,False,1,0.6384309165256777,1
123,0,0.3991122287873408,False,0,0.5871392258057107,0
124,1,0.3292217843945704,False,1,0.9907610157617117,1
125,1,0.202274917924477,False,1,0.9872849073723691,1
126,0,0.7354013949979206,False,0,0.8505547325290722,0
127,1,0.4026615029632686,False,1,0.9790432812047609,0
128,1,0.4539307136327012,False,1,0.9999955900243294,1
129,1,0.4051437627781962,False,1,0.9682167810368637,1
130,1,0.0813259176561664,False,1,0.7720671036928252,0
131,1,0.3763773733725502,False,1,0.9495828059018759,0
132,0,0.1899769793975343,False,0,0.9998015820022434,0
133,1,0.1397509286652967,True,1,0.9885328903860953,1
134,1,0.267662567541786,False,1,0.9555114102745902,1
135,0,0.2452950040411591,False,0,0.9651019434735403,0
136,1,0.6160752426083786,False,0,0.9229422882308878,0
137,0,0.1940227560154299,False,0,0.9994655974762527,0
138,0,0.1623062385757122,False,0,0.9931075289774973,0
139,0,0.1919270236106996,False,0,0.974467749035452,0
140,1,0.4490111999182812,False,1,0.9968342722826691,1
141,0,0.0748611923055077,False,0,0.7354456652847775,0
142,0,0.4032848520028975,False,0,0.90871676622001,0
143,0,0.3053809986534025,True,0,0.9664154192601935,0
144,1,0.4055616647572093,False,1,0.854243397639765,1
145,1,0.2648311315589555,False,1,0.9973739200661355,1
146,0,0.3973869480941681,False,1,0.9999844228342298,0
147,0,0.4160779366779242,False,0,0.7625124526843735,0
148,1,0.16236087927707,False,1,0.9709420372410277,1
149,0,0.0753092265366274,False,0,0.9985780505991916,0
150,1,0.4037898395838997,False,1,0.946253087602628,0
151,0,0.382529240324135,True,1,0.8244350556316187,1
152,1,0.3087315985518217,False,1,0.9999934903966816,1
153,0,0.0446341242148974,False,0,0.9923938309908266,0
154,0,0.3387252479867434,False,0,0.9159192739060458,0
155,1,0.1349050577987114,False,1,0.7735406258869612,1
156,0,0.4230520195954242,False,1,0.9947980260407502,1
157,1,0.618463704142107,False,1,0.9997610699322169,1
158,1,0.4459911149614073,False,1,0.9995187335549847,1
159,1,0.2273157820556639,False,1,0.7664685152870903,0
160,1,0.2303947880125257,False,1,0.9994863549433328,0
161,1,0.0760478252704253,False,0,0.692764353274505,1
162,0,0.1833471689187009,False,0,0.9859018935998553,0
163,0,0.2852104977017609,False,0,0.9998172365636283,0
164,0,0.5295959343005476,False,1,0.9559639828766361,1
165,1,0.1813778643799425,False,0,0.9012897339851534,0
166,0,0.4351450571873528,False,0,0.9218089744046957,0
167,0,0.3912728925667069,False,0,0.8201694825761254,0
168,0,0.0806454537638025,False,0,0.9297410697063133,0
169,0,0.2835106699937568,False,1,0.9971318041080718,1
170,0,0.3707360991713588,False,1,0.9316869162851514,1
171,0,0.2549989436657883,False,0,0.9948784968896497,0
172,1,0.6127101255869059,False,1,0.9907686623745143,0
173,1,0.4189879742005328,False,1,0.8671511423704872,1
174,1,0.3149309058100283,False,1,0.9945052124088203,1
175,0,0.3058546372812606,False,0,0.6686340903273882,0
176,1,0.5021990128576236,False,1,0.8353021488415456,0
177,0,0.0961982107209769,False,1,0.5091005059337661,0
178,1,0.2123421166006864,False,1,0.989841199243071,1
179,1,0.292595959566966,False,1,0.8472037844328669,1
180,1,0.2899867933192998,False,1,0.8761051653016242,0
181,0,0.1592047828766111,False,0,0.9859161380963425,0
182,0,0.3456242317666114,False,0,0.9759177402820332,0
183,1,0.0104164229278633,False,1,0.9992153321168628,1
184,0,0.3190885930488483,False,1,0.9717466226032785,1
185,0,0.0257307563618038,False,0,0.7697453885593956,0
186,0,0.3367161756901021,False,0,0.9516871835490023,0
187,0,0.1718149227134357,False,0,0.9999952068393032,0
188,0,0.5336808850587027,False,0,0.9999514540393528,0
189,0,0.1842565736950334,False,0,0.9955061764781427,0
190,1,0.4259059824210775,False,0,0.9709150545450358,0
191,1,0.42444646584603,True,0,0.935809641977634,0
192,1,0.1735514262132054,False,1,0.8373513016798512,1
193,0,0.1314284602829853,False,0,0.9968494003325326,0
194,1,0.2344961307370543,False,1,0.9692190707773792,1
195,0,0.2178861664450674,False,1,0.7778808947480483,1
196,0,0.1856723546791185,False,0,0.8397392696647861,0
197,0,0.3561516774789333,False,0,0.8916817212225511,0
198,0,0.128042355975869,False,0,0.8373385089331491,0
199,1,0.1794925897241951,False,1,0.9998639464116659,1
200,0,0.2118371921696305,False,0,0.9999411431347894,0
201,1,0.4827529779094158,False,0,0.9679240334433377,0
202,0,0.1852574197981986,False,0,0.9999829775303687,0
203,1,0.3863054206547382,False,0,0.807248159612852,1
204,0,0.6532622726054159,False,0,0.82145084642464,0
205,0,0.4188787899986881,False,0,0.9950608376408012,0
206,1,0.2464855888875706,False,1,0.9985710677879285,1
207,1,0.2820845249990463,False,1,0.9727095836764872,1
208,0,0.3753789247272935,False,0,0.8410383995937907,0
209,1,0.5148994856871765,False,0,0.815318346725033,0
210,0,0.3072082556233288,False,1,0.9909546330393642,1
211,1,0.435585423759029,False,1,0.9996083339626154,0
212,1,0.3163563365922986,False,1,0.999949902080464,1
213,0,0.2323559227629731,False,1,0.642717133654154,1
214,1,0.2249888929676213,False,1,0.9933237942746189,1
215,0,0.3175706666487919,False,0,0.9991866778795372,0
216,0,0.3125753146692386,False,0,0.9982310187444619,0
217,0,0.4420280595473321,False,0,0.5430634193067937,0
218,0,0.0628616485262258,False,0,0.9984881961138954,0
219,1,0.3403267410571298,False,1,0.9945472996016018,1
220,0,0.44748901544658,False,1,0.701573082962573,0
221,0,0.602184204209956,False,0,0.6765041712243818,0
222,1,0.0790401837593192,False,1,0.956830237466748,0
223,0,0.229886525779756,True,0,0.9361573336475788,0
224,1,0.3588298347849309,False,1,0.9489936279986539,1
225,0,0.2420630629734408,False,1,0.9423104701265256,1
226,1,0.7284654442925066,False,1,0.9846899233867132,1
227,1,0.4655665325903658,False,1,0.9982556229228974,1
228,1,0.28478903477069,False,1,0.8698168925993388,1
229,0,0.4378950086008406,False,0,0.7882540762201076,0
230,0,0.0396218234216033,False,0,0.8745074193988045,0
231,1,0.4617660759974182,False,1,0.9942117655474549,0
232,0,0.4412246169516684,False,0,0.9850036179600402,0
233,1,0.1028464400081517,False,1,0.9976614043993187,1
234,0,0.2814775905524085,False,0,0.999944240049859,0
235,1,0.6093211651015297,False,1,0.9974117462682256,1
236,1,0.3087784503526332,False,1,0.9999233939554671,1
237,0,0.1650174548583944,False,0,0.999976393426215,0
238,0,0.4213823580591596,False,0,0.9995944779075201,0
239,1,0.3039352467660884,False,1,0.9968356145100181,1
240,0,0.1539991504242122,False,0,0.7786404285802513,0
241,1,0.5679142687107716,False,1,0.9877390126025981,1
242,0,0.0790425619554905,False,0,0.9948061965118127,0
243,1,0.5270730437649594,False,0,0.5651461401069227,0
244,1,0.2557410897487061,False,1,0.9998672985473435,1
245,0,0.1346112251344163,False,0,0.9999889348596451,0
246,1,0.1883778054105495,False,1,0.9999753315436924,1
247,0,0.3465364961426181,False,1,0.9411053290841315,0
248,1,0.4199256590925644,False,1,0.9968024681585669,1
249,0,0.4313149019111292,False,1,0.7472475117343226,1
250,0,0.2527576147594265,False,1,0.7957292074574847,1
251,0,0.201082516252222,False,0,0.5303742684864424,0
252,0,0.2921413698461744,False,1,0.9710888643534061,0
253,0,0.07109767229613,False,0,0.9043017617681356,0
254,1,0.3685867814688328,False,1,0.9903074433348714,1
255,0,0.1209908251935828,False,1,0.6766861133820352,1
256,1,0.1531681603246708,False,1,0.9493165371379598,0
257,0,0.5739882309212252,False,0,0.9992765000570848,0
258,0,0.2129269703796663,False,0,0.9987586367136472,0
259,1,0.2478006931214011,False,0,0.6179204484032258,1
260,1,0.1414541962903822,False,1,0.8667962028487444,1
261,0,0.1568966308814787,False,0,0.9999769208355622,0
262,0,0.284156039275438,False,0,0.9806084210992666,0
263,1,0.2337466516940128,True,1,0.9327515308965055,1
264,1,0.1574875965611777,False,1,0.9947036705105275,1
265,1,0.3831832270082882,False,1,0.7641696739263747,0
266,0,0.4547453584216133,False,1,0.730312044078277,1
267,0,0.1050999578305714,False,0,0.8640977328955877,0
268,1,0.1933340352360875,False,1,0.6451884007263106,1
269,1,0.6464391918659206,False,1,0.9998720127890274,1
270,0,0.2413826486094068,False,0,0.7113277193768376,0
271,0,0.071976750396912,False,0,0.9675481292903944,0
272,0,0.1550777487948658,False,1,0.5539123238492388,0
273,1,0.3818614852670722,False,1,0.9119902796688937,1
274,0,0.0391767550089084,True,0,0.9760384388253684,0
275,0,0.5391721429161238,False,0,0.9997853098435672,0
276,0,0.4646690558341591,False,0,0.8706669756276598,0
277,1,0.429871289813568,False,0,0.813288979750223,0
278,0,0.16102921282616,False,0,0.7762793239166921,0
279,0,0.2743541444761143,False,0,0.9914902074274826,0
280,0,0.3687244253812715,False,0,0.9994463803000073,0
281,0,0.1811714746856997,False,0,0.9929505457697116,0
282,1,0.572211645192924,False,1,0.9998751052771994,1
283,0,0.2430281400308927,False,0,0.7616466224396583,0
284,0,0.3314721413924742,False,1,0.8959575156908848,1
285,1,0.2471195965286547,False,1,0.932999061124554,1
286,0,0.1519133145359118,False,0,0.9580424263692099,0
287,1,0.5333753303924843,False,0,0.9552179308047015,0
288,1,0.315540561271633,False,1,0.9999733451213974,1
289,0,0.1375655738146824,False,0,0.9657590780001198,0
290,1,0.3212966577211021,False,1,0.9027721707353142,1
291,0,0.7134221923384635,False,0,0.9995320718755449,0
292,1,0.1554111870587404,False,1,0.6138653005151162,0
293,0,0.3409252757971614,False,1,0.6968347551923185,0
294,1,0.2668159502489741,False,1,0.7756501195363553,0
295,1,0.4269491153668511,False,1,0.9014469610706748,1
296,1,0.3945036086424022,False,1,0.9658246143168643,1
297,0,0.2240940708554771,False,0,0.9921636635584934,0
298,0,0.1942826192394252,False,0,0.9746199936044068,0
299,0,0.2798297266239173,False,1,0.9309748607707511,0
300,0,0.7853462862804328,False,1,0.8412247882821764,0
301,1,0.0593613410149442,False,1,0.9995594572722677,1
302,0,0.4766127332858151,False,0,0.9903939676157558,0
303,1,0.1188060516018097,False,1,0.9346830506481796,1
304,1,0.2551455163070081,False,1,0.7686825504112551,1
305,0,0.1792534725601351,False,0,0.5251808840925667,0
306,0,0.4819461004169659,False,0,0.9395292148377062,0
307,1,0.2818111200281055,False,0,0.9973763822365547,0
308,0,0.5657100722236503,False,0,0.9888238446008422,0
309,0,0.3308809491464839,False,0,0.6111102480305942,0
310,1,0.269291304240459,False,1,0.9737893723112601,1
311,1,0.1090369769443833,False,1,0.998195898922039,1
312,0,0.5240617148275594,False,1,0.6984363966368227,0
313,0,0.1442930790599513,False,0,0.9852931036648107,0
314,0,0.352020051677789,False,1,0.9252082238289113,1
315,1,0.6280390956551719,False,1,0.9998675967689231,1
316,1,0.5421558478184566,False,1,0.9577711803710247,1
317,1,0.3659988237452141,False,1,0.9420128127625585,1
318,1,0.2706045883151198,False,1,0.924490027103855,1
319,1,0.2232009411257809,False,1,0.9512750457496905,1
320,0,0.0189423698572614,False,0,0.9788550088029566,0
321,0,0.2788913836385008,False,0,0.8485431193714611,0
322,1,0.2685207561832771,False,1,0.9996639179117551,1
323,1,0.431943731716513,False,1,0.9946491961089065,1
324,1,0.1182235807424695,True,0,0.6441126274736455,0
325,0,0.38183797644668,False,1,0.6372503498911168,1
326,0,0.2785457618839845,False,0,0.9953375584047576,0
327,0,0.2291930313814119,False,0,0.7721289639401772,0
328,0,0.223813470578728,False,0,0.9993968902054391,0
329,1,0.2288315264580268,False,0,0.5882671416706128,0
330,1,0.1764928741867908,False,1,0.9998465788147243,1
331,0,0.3713084087408162,False,0,0.8244051447753605,0
332,0,0.4150781950685917,False,0,0.9766399206901398,1
333,1,0.104298668282723,False,0,0.8332865985106354,0
334,0,0.2301722335539742,False,0,0.9928765262289151,0
335,1,0.0667089855908368,False,0,0.8953472842880082,0
336,1,0.3890133264267605,False,1,0.8731465445265304,1
337,0,0.3549118059300126,False,1,0.9362360160458024,0
338,0,0.5343345153144067,False,1,0.9306798747814393,1
339,1,0.7474381943727753,False,0,0.6887943945709952,0
340,1,0.4070910826239527,False,1,0.9977672663577024,1
341,0,0.4173160771705693,False,0,0.9987139872310354,0
342,1,0.388716208634245,False,1,0.9999920120441196,1
343,1,0.1932821505089188,False,1,0.5139811865154392,1
344,1,0.5396547124540493,False,0,0.9741483539604129,0
345,0,0.500373726534079,False,1,0.9449001731588196,1
346,1,0.2230991296974255,False,1,0.9997345016691467,1
347,1,0.2786811649231129,False,1,0.999389238155119,1
348,0,0.335819437526165,False,1,0.9997440734148392,1
349,0,0.3917732737893417,False,0,0.9994740794464809,0
350,1,0.5779452990528532,False,0,0.5844655290442076,0
351,0,0.6932383784757228,False,0,0.9496588863964939,0
352,0,0.0939178380955119,False,0,0.8972352365980303,0
353,0,0.2536988128350337,False,0,0.999641729020884,0
354,1,0.178854487691006,False,1,0.9657183837159569,1
355,1,0.127808659501278,False,1,0.7885101273190317,0
356,0,0.0315345705728028,False,0,0.9622995044420526,0
357,1,0.0376334803091672,True,0,0.547115686106566,0
358,0,0.1253170221140618,False,0,0.8943556319329655,0
359,1,0.0256330463138452,False,1,0.6800853742333455,0
360,1,0.1422290963928818,False,1,0.9976339370878299,1
361,1,0.4404046478487442,False,0,0.7577938900506329,0
362,0,0.1381952497824388,False,0,0.9837462050403337,0
363,1,0.0881247379306332,False,1,0.9950288666179625,1
364,0,0.3802453307196963,False,0,0.9623493559626751,1
365,1,0.431790301686878,False,1,0.8572913539199242,0
366,0,0.4433027635697698,False,0,0.5205804107604988,0
367,0,0.3915154032973594,False,0,0.9642755677344409,0
368,0,0.6593383929769089,False,0,0.8643140998490358,0
369,1,0.1055424070998757,False,1,0.9399740045215368,1
370,0,0.194801603694732,False,0,0.9998636187097101,0
371,1,0.4170536745549864,False,1,0.9998718822563402,1
372,0,0.4174422029611282,False,0,0.890607451390706,0
373,0,0.0267597592808699,False,0,0.9979962853863441,0
374,1,0.5062932257695176,False,1,0.9996676531572829,1
375,0,0.2391203733910327,False,0,0.9980541320665403,0
376,1,0.4449407982519868,False,1,0.9449841636426287,1
377,1,0.3118214623915619,False,1,0.8552900327750661,0
378,0,0.4431909208371309,False,0,0.992564366406111,0
379,0,0.1501977572593815,False,0,0.8539790355936101,0
380,0,0.2990548508526908,False,0,0.997216342384211,0
381,1,0.3946739349788981,False,1,0.5560496517518903,1
382,1,0.1632314515046649,False,0,0.9697548647812365,0
383,0,0.2808296677502142,False,1,0.9517080411591201,1
384,0,0.3713643305584488,False,0,0.8615159331379477,0
385,0,0.1225191960315195,False,0,0.9766773838044086,0
386,0,0.1754211034524642,False,0,0.9902496332877861,0
387,1,0.4105132626777473,False,0,0.8325491331237685,0
388,1,0.3239073862555364,False,1,0.9884532907147922,1
389,0,0.0503865533426865,False,0,0.7088570728783519,0
390,1,0.2547630922197357,False,0,0.6265559549452222,1
391,0,0.0956047950085521,False,0,0.9999889487848372,0
392,0,0.3509244170593337,False,1,0.6686724870110341,1
393,1,0.0404194741382587,False,1,0.9989737869503774,1
394,1,0.2569501648623667,False,1,0.8881828157155011,1
395,1,0.1562327375840434,False,1,0.7709662389333236,0
396,0,0.1128392697141874,False,0,0.9994279586428793,0
397,0,0.2750886898652921,False,0,0.999585034578681,0
398,0,0.2567983999987067,False,0,0.98417855148815,0
399,0,0.0784015372980981,False,0,0.9900358395239104,0
400,1,0.3743365280555557,False,1,0.9999988450722876,1
401,1,0.2819756102955817,False,1,0.9618334698916481,1
402,0,0.1909504402153515,False,0,0.9999682026728122,0
403,1,0.471179422146753,False,0,0.8902282098435527,1
404,0,0.2207936629413135,False,0,0.9621554773426506,0
405,1,0.4524518590056982,False,1,0.7859359422449836,0
406,0,0.1508308305852414,False,0,0.9671310689128729,0
407,0,0.0658863024706664,False,0,0.7163485953556747,0
408,1,0.2654317272928607,False,1,0.6946794325251473,0
409,0,0.2559894593565681,False,0,0.9926966000312618,0
410,0,0.1534157812427064,False,0,0.57230070927169,0
411,0,0.1462756314055391,False,1,0.5333829032615279,0
412,0,0.361835000098504,False,0,0.9963963522287504,0
413,0,0.1768201729775143,False,0,0.947422883012771,0
414,0,0.2857347411462401,False,1,0.871987058264138,1
415,1,0.3499528938002134,False,1,0.9716628623536724,1
416,1,0.2879054378265683,False,1,0.9900263102358446,1
417,0,0.8104671463120968,False,1,0.8031500261293816,0
418,0,0.1875888145551309,True,0,0.9676444640988867,0
419,1,0.1114765836958381,False,1,0.5507448185213148,0
420,1,0.2930615016583585,False,1,0.6274006044459574,0
421,1,0.3077511152898021,False,1,0.9295039831674917,0
422,1,0.1009648821259119,False,1,0.9606032206861781,0
423,1,0.3015096926687941,False,1,0.9992917189381945,1
424,0,0.296807236839561,False,1,0.9007047843205652,1
425,0,0.2955478546860294,False,0,0.9995743910979756,0
426,1,0.308078396855742,False,1,0.9711697068077708,1
427,1,0.0725900749687804,False,1,0.8929735891852083,1
428,0,0.1494004684294165,False,0,0.971035859632794,0
429,1,0.3797259811464071,False,1,0.7672536611071388,1
430,0,0.0724796982066711,False,0,0.9351253765859516,0
431,1,0.6407016515794574,False,0,0.6316234902531308,1
432,1,0.1932288633164493,False,1,0.9047282855844447,1
433,0,0.1084327600650577,False,0,0.9509540487760461,0
434,0,0.4118075390509493,False,0,0.9999997573018725,0
435,0,0.4380154083680287,False,0,0.9995881807456146,0
436,1,0.2223668302580205,False,1,0.9045400866104177,1
437,1,0.1761682262023239,True,1,0.9999859660795943,1
438,0,0.2282016838285522,False,0,0.9653178240798731,0
439,0,0.1416963219143243,False,0,0.9263847165749622,0
440,1,0.5975430297910329,False,0,0.8091379580108246,0
441,0,0.4955482670154629,False,0,0.8563174715277905,1
442,0,0.4229344576652335,False,0,0.9921828479276963,0
443,0,0.4183018354850745,False,1,0.9831138837007414,0
444,1,0.2383193721724035,False,0,0.9914234843621245,0
445,1,0.0458004965123595,False,1,0.8908395550625251,1
446,0,0.0878527175613465,False,0,0.9991612751872749,0
447,1,0.3226899639101146,False,1,0.9977109178878594,1
448,1,0.1013194943377103,False,1,0.7858463417050535,1
449,0,0.2883240043389455,False,0,0.9434080392185183,0
450,1,0.1142619710403049,False,1,0.997448304295461,1
451,1,0.282705678646333,False,1,0.9636094975252619,0
452,0,0.2060279603505847,False,0,0.9788064791559574,0
453,0,0.1472509432376027,False,0,0.9864447500831349,0
454,1,0.2844946931808205,False,1,0.9663789276453331,1
455,1,0.5333690448925831,False,1,0.7633916616295302,1
456,0,0.5261148339793444,False,0,0.5742959816213585,1
457,1,0.1022133311681631,False,1,0.9716627022850448,1
458,1,0.2286580341265707,False,0,0.7692292196434936,0
459,0,0.3002340373314104,True,0,0.8919027032011182,0
460,1,0.4288199472877237,False,1,0.99997352573116,1
461,0,0.129981876410514,False,0,0.9922318956668633,0
462,1,0.5097282352951064,False,1,0.5689911823496453,0
463,0,0.1334319800608716,False,0,0.9589953721978837,0
464,0,0.2909526327060744,False,0,0.9847365034768738,0
465,1,0.3536633278486492,False,1,0.902828381217477,1
466,0,0.1582662521260866,False,1,0.981816290812637,1
467,1,0.2781000282381391,False,0,0.9725243716115677,0
468,0,0.1824909487244048,False,0,0.9781687709892571,0
469,1,0.3798008202844968,False,1,0.99996583995422,1
470,1,0.1498694315313752,False,1,0.5665135734625958,0
471,1,0.0550546214137508,False,1,0.9994930052596694,1
472,0,0.4292426333374434,False,0,0.9130335519931083,0
473,0,0.1453882851184543,False,1,0.7319809521330679,0
474,1,0.1603434701156615,False,1,0.9154116956126958,1
475,1,0.2904670983787263,False,0,0.9535027010888811,0
476,1,0.2956336365423631,False,1,0.8514970618550549,1
477,0,0.1842309879423536,False,0,0.9912661148721756,0
478,1,0.2743145561653664,False,1,0.9463211576861836,1
479,0,0.2104781530021754,False,0,0.9919821264993299,0
480,0,0.1068071180615255,False,0,0.7417353997540819,0
481,1,0.2675377646276868,False,1,0.5670279245901474,1
482,0,0.1974377706966289,False,0,0.9974043808247439,0
483,1,0.0121453545760595,True,1,0.9704823938510732,1
484,0,0.434558202085746,False,0,0.6973923697284571,0
485,0,0.3666747390778982,False,0,0.9843016109517453,0
486,0,0.3707105707023075,False,1,0.6717377916125866,1
487,1,0.1598899301665868,True,1,0.9998183419917795,0
488,1,0.7928543406831188,False,1,0.6108281266929995,0
489,1,0.5689878613817724,False,1,0.9373871345091906,1
490,1,0.489344219290673,False,1,0.9998120580038901,1
491,1,0.2595937364132024,False,1,0.9254904732588831,1
492,1,0.3615433248343228,False,0,0.5230523119093826,0
493,1,0.4747736919844962,False,1,0.9942005813849785,0
494,0,0.32559684849803,False,1,0.6549183547447069,0
495,0,0.0864014064370196,False,0,0.9645793377602554,0
496,0,0.1682211092364211,False,0,0.944671067636627,0
497,0,0.4485997545572932,False,0,0.8775972214255922,1
498,1,0.2482119355530051,False,1,0.9890332493937465,1
499,0,0.1959491694530492,False,0,0.6269669857326305,0
500,0,0.2673730056970982,False,0,0.9922756980118203,0
